setting,q,threshold,N_fit,N_cal,m_fit,d_fit,n_hat,k_hat,p_hat,predicted_accept,cal_n,cal_k,cal_p,actual_accept,label
medium/OBQA/Text,0.25,0.0,2100,1366,955,51,621,33,0.6818884629750053,False,601,36,0.8842951640164337,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.3,0.0,2100,1366,955,51,621,33,0.6818884629750053,False,601,36,0.8842951640164337,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.35,0.0,2100,1366,955,51,621,33,0.6818884629750053,False,601,36,0.8842951640164337,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.4,0.0,2100,1366,955,51,621,33,0.6818884629750053,False,601,36,0.8842951640164337,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.45,0.0,2100,1366,955,51,621,33,0.6818884629750053,False,601,36,0.8842951640164337,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.5,2.384185791015625e-07,2100,1366,1050,74,683,48,0.9918265334942888,False,665,50,0.9980465746726621,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.55,1.3113021850585938e-06,2100,1366,1157,98,753,64,0.9999808164687932,False,739,66,0.9999970502343264,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.6,6.139278411865234e-06,2100,1366,1263,125,822,81,0.9999999957469363,False,800,89,0.9999999999985404,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.65,3.540515899658203e-05,2100,1366,1366,156,889,102,0.9999999999999941,False,880,105,0.9999999999999998,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.7,0.0002611875534057617,2100,1366,1477,194,961,126,1.0,False,959,138,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.75,0.0011908411979675293,2100,1366,1575,237,1025,154,1.0,False,1019,161,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.8,0.006693124771118164,2100,1366,1680,287,1093,187,1.0,False,1089,190,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.85,0.023698091506958008,2100,1366,1785,326,1161,212,1.0,False,1155,224,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.9,0.09535020589828491,2100,1366,1890,376,1229,244,1.0,False,1219,262,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.95,0.22961032390594482,2100,1366,1995,444,1298,289,1.0,False,1293,304,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,1.0,Infinity,2100,1366,2100,512,1366,333,1.0,False,1366,348,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.05,0.0,2100,1366,955,6,621,4,7.839673553587077e-10,True,601,7,3.164140331277832e-07,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.1,0.0,2100,1366,955,6,621,4,7.839673553587077e-10,True,601,7,3.164140331277832e-07,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.15,0.0,2100,1366,955,6,621,4,7.839673553587077e-10,True,601,7,3.164140331277832e-07,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.2,0.0,2100,1366,955,6,621,4,7.839673553587077e-10,True,601,7,3.164140331277832e-07,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.25,0.0,2100,1366,955,6,621,4,7.839673553587077e-10,True,601,7,3.164140331277832e-07,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.3,0.0,2100,1366,955,6,621,4,7.839673553587077e-10,True,601,7,3.164140331277832e-07,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.35,0.0,2100,1366,955,6,621,4,7.839673553587077e-10,True,601,7,3.164140331277832e-07,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.4,0.0,2100,1366,955,6,621,4,7.839673553587077e-10,True,601,7,3.164140331277832e-07,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.45,0.0,2100,1366,955,6,621,4,7.839673553587077e-10,True,601,7,3.164140331277832e-07,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.5,2.384185791015625e-07,2100,1366,1050,9,683,6,2.135626958257359e-09,True,665,10,1.5120047013892325e-06,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.55,1.3113021850585938e-06,2100,1366,1157,28,753,18,0.00022440242426842124,True,739,19,0.0006941865963785939,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.6,6.139278411865234e-06,2100,1366,1263,38,822,25,0.004016123855637144,False,800,34,0.1873448688117782,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.65,3.540515899658203e-05,2100,1366,1366,58,889,38,0.18078047034368483,False,880,50,0.8427748666984409,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.7,0.0002611875534057617,2100,1366,1477,81,961,53,0.7923681041019299,False,959,72,0.9996797084595249,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.75,0.0011908411979675293,2100,1366,1575,113,1025,74,0.9991841582172027,False,1019,89,0.9999997785199007,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.8,0.006693124771118164,2100,1366,1680,150,1093,98,0.9999999827479447,False,1089,113,0.9999999999997655,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.85,0.023698091506958008,2100,1366,1785,195,1161,127,0.9999999999999998,False,1155,143,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.9,0.09535020589828491,2100,1366,1890,241,1229,157,1.0,False,1219,173,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,0.95,0.22961032390594482,2100,1366,1995,294,1298,191,1.0,False,1293,208,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/C2C,1.0,Infinity,2100,1366,2100,353,1366,230,1.0,False,1366,242,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.05,0.0,670,448,379,17,253,11,0.3850714536796569,False,256,12,0.48296017845249306,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.1,0.0,670,448,379,17,253,11,0.3850714536796569,False,256,12,0.48296017845249306,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.15,0.0,670,448,379,17,253,11,0.3850714536796569,False,256,12,0.48296017845249306,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.2,0.0,670,448,379,17,253,11,0.3850714536796569,False,256,12,0.48296017845249306,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.25,0.0,670,448,379,17,253,11,0.3850714536796569,False,256,12,0.48296017845249306,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.3,0.0,670,448,379,17,253,11,0.3850714536796569,False,256,12,0.48296017845249306,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.35,0.0,670,448,379,17,253,11,0.3850714536796569,False,256,12,0.48296017845249306,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.4,0.0,670,448,379,17,253,11,0.3850714536796569,False,256,12,0.48296017845249306,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.45,0.0,670,448,379,17,253,11,0.3850714536796569,False,256,12,0.48296017845249306,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.5,0.0,670,448,379,17,253,11,0.3850714536796569,False,256,12,0.48296017845249306,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.55,0.0,670,448,379,17,253,11,0.3850714536796569,False,256,12,0.48296017845249306,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.6,3.5762786865234375e-07,670,448,409,22,273,15,0.7068864114361886,False,290,16,0.7148111634360568,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.65,2.86102294921875e-06,670,448,437,27,292,18,0.8522433182486924,False,319,22,0.9479479815646966,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.7,1.4424324035644531e-05,670,448,469,35,314,23,0.9727945474660581,False,340,29,0.9979058313339529,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.75,0.00010406970977783203,670,448,503,46,336,31,0.9995705900640292,False,363,33,0.9996061176942638,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.8,0.0007124543190002441,670,448,536,58,358,39,0.9999977183246076,False,378,37,0.9999567303557645,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.85,0.006693124771118164,670,448,570,73,381,49,0.9999999992819711,False,399,45,0.9999998279597505,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.9,0.0388069748878479,670,448,603,93,403,62,0.9999999999999983,False,417,55,0.9999999999704784,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,0.95,0.14804726839065552,670,448,638,116,427,78,1.0,False,427,60,0.9999999999997254,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/Text,1.0,Infinity,670,448,670,134,448,90,1.0,False,448,67,0.9999999999999994,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.05,0.0,670,448,379,3,253,2,0.00023730465559214023,True,256,1,2.869604513945975e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.1,0.0,670,448,379,3,253,2,0.00023730465559214023,True,256,1,2.869604513945975e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.15,0.0,670,448,379,3,253,2,0.00023730465559214023,True,256,1,2.869604513945975e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.2,0.0,670,448,379,3,253,2,0.00023730465559214023,True,256,1,2.869604513945975e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.25,0.0,670,448,379,3,253,2,0.00023730465559214023,True,256,1,2.869604513945975e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.3,0.0,670,448,379,3,253,2,0.00023730465559214023,True,256,1,2.869604513945975e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.35,0.0,670,448,379,3,253,2,0.00023730465559214023,True,256,1,2.869604513945975e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.4,0.0,670,448,379,3,253,2,0.00023730465559214023,True,256,1,2.869604513945975e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.45,0.0,670,448,379,3,253,2,0.00023730465559214023,True,256,1,2.869604513945975e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.5,0.0,670,448,379,3,253,2,0.00023730465559214023,True,256,1,2.869604513945975e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.55,0.0,670,448,379,3,253,2,0.00023730465559214023,True,256,1,2.869604513945975e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.6,3.5762786865234375e-07,670,448,409,4,273,3,0.00050335146281413,True,290,1,5.637030858186349e-06,True,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.65,2.86102294921875e-06,670,448,437,13,292,9,0.07854617867736252,False,319,8,0.020188857534198048,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.7,1.4424324035644531e-05,670,448,469,21,314,14,0.3917150560912522,False,340,12,0.1286232192539417,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.75,0.00010406970977783203,670,448,503,29,336,19,0.7569384719886052,False,363,15,0.2688096704715765,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.8,0.0007124543190002441,670,448,536,40,358,27,0.9860653199595034,False,378,21,0.7375221432334713,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.85,0.006693124771118164,670,448,570,53,381,35,0.9997700214123554,False,399,28,0.9701412162837652,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.9,0.0388069748878479,670,448,603,69,403,46,0.9999999095483594,False,417,40,0.9999629592471685,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,0.95,0.14804726839065552,670,448,638,87,427,58,0.9999999999972673,False,427,43,0.9999938030646686,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/ARC/C2C,1.0,Infinity,670,448,670,107,448,72,1.0,False,448,55,0.9999999995391669,False,POST-HOC re-analysis (E15); does not change any primary decision
large/OBQA/Text,0.05,0.0,2100,1366,1049,3,682,2,4.366302861967958e-13,True,642,1,1.7378106481890661e-13,True,POST-HOC re-analysis (E15); does not change any primary decision
large/OBQA/Text,0.1,0.0,2100,1366,1049,3,682,2,4.366302861967958e-13,True,642,1,1.7378106481890661e-13,True,POST-HOC re-analysis (E15); does not change any primary decision
large/OBQA/Text,0.15,0.0,2100,1366,1049,3,682,2,4.366302861967958e-13,True,642,1,1.7378106481890661e-13,True,POST-HOC re-analysis (E15); does not change any primary decision
large/OBQA/Text,0.2,0.0,2100,1366,1049,3,682,2,4.366302861967958e-13,True,642,1,1.7378106481890661e-13,True,POST-HOC re-analysis (E15); does not change any primary decision
large/OBQA/Text,0.25,0.0,2100,1366,1049,3,682,2,4.366302861967958e-13,True,642,1,1.7378106481890661e-13,True,POST-HOC re-analysis (E15); does not change any primary decision
large/OBQA/Text,0.3,0.0,2100,1366,1049,3,682,2,4.366302861967958e-13,True,642,1,1.7378106481890661e-13,True,POST-HOC re-analysis (E15); does not change any primary decision
large/OBQA/Text,0.35,0.0,2100,1366,1049,3,682,2,4.366302861967958e-13,True,642,1,1.7378106481890661e-13,True,POST-HOC re-analysis (E15); does not change any primary decision
large/OBQA/Text,0.4,0.0,2100,1366,1049,3,682,2,4.366302861967958e-13,True,642,1,1.7378106481890661e-13,True,POST-HOC re-analysis (E15); does not change any primary decision
