setting,q,threshold,N_fit,N_cal,m_fit,d_fit,n_hat,k_hat,p_hat,predicted_accept,cal_n,cal_k,cal_p,actual_accept,label
strong-helper/ARC/Text,0.4,0.0,670,448,379,7,253,5,0.011847158949906424,False,256,6,0.026250794003901803,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.45,0.0,670,448,379,7,253,5,0.011847158949906424,False,256,6,0.026250794003901803,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.5,0.0,670,448,379,7,253,5,0.011847158949906424,False,256,6,0.026250794003901803,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.55,0.0,670,448,379,7,253,5,0.011847158949906424,False,256,6,0.026250794003901803,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.6,3.5762786865234375e-07,670,448,409,10,273,7,0.0348514553835735,False,290,9,0.08229712013306512,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.65,2.86102294921875e-06,670,448,437,13,292,9,0.07854617867736252,False,319,13,0.2723679198075333,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.7,1.4424324035644531e-05,670,448,469,19,314,13,0.29363912367791356,False,340,17,0.5640440232584838,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.75,0.00010406970977783203,670,448,503,31,336,21,0.8781591265943804,False,363,20,0.7225608645094662,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.8,0.0007124543190002441,670,448,536,37,358,25,0.9617676202990172,False,378,23,0.8603243520875565,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.85,0.006693124771118164,670,448,570,51,381,34,0.9995330049855798,False,399,31,0.9935667637913582,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.9,0.0388069748878479,670,448,603,66,403,44,0.9999994306466417,False,417,41,0.9999829078716909,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.95,0.14804726839065552,670,448,638,87,427,58,0.9999999999972673,False,427,48,0.9999999190558883,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,1.0,Infinity,670,448,670,105,448,70,1.0,False,448,55,0.9999999995391669,False,POST-HOC re-analysis (E15); does not change any primary decision
