setting,parser,q,n,k,p,accepted,label
large/ARC/C2C,OFFICIAL,0.55,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.6,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.65,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.7,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.75,338,20,0.817786,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.8,359,21,0.807889,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.85,385,22,0.780914,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.9,404,27,0.946938,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.95,422,31,0.986201,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,1.0,448,42,0.999957,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.05,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.1,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.15,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.2,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.25,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.3,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.35,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.4,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.45,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.5,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.55,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.6,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.65,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.7,321,2,1.132e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.75,338,2,5.21742e-06,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.8,359,2,1.99171e-06,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.85,385,3,4.24839e-06,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.9,404,7,0.000539697,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,0.95,422,11,0.010695,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,D1,1.0,448,21,0.435099,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.05,1442,14,2.09113e-17,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.1,1442,14,2.09113e-17,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.15,1442,14,2.09113e-17,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.2,1442,14,2.09113e-17,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.25,1542,17,4.17269e-17,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.3,1817,26,2.97489e-16,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.35,2105,43,1.85221e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.4,2358,67,1.33558e-07,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.45,2654,105,0.00630334,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.5,2948,153,0.700128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.55,3269,203,0.999073,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.6,3568,276,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.65,3868,361,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.7,4154,452,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.75,4457,556,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.8,4730,660,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.85,5023,778,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.9,5378,940,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,0.95,5703,1119,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/Text,D1,1.0,6000,1295,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.05,1442,9,1.91868e-21,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.1,1442,9,1.91868e-21,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.15,1442,9,1.91868e-21,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.2,1442,9,1.91868e-21,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.25,1542,9,2.06274e-23,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.3,1817,24,2.11146e-17,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.35,2105,45,1.13541e-11,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.4,2358,75,1.0127e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.45,2654,118,0.101428,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.5,2948,186,0.999292,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.55,3269,279,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.6,3568,393,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.65,3868,506,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.7,4154,632,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.75,4457,786,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.8,4730,941,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.85,5023,1102,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.9,5378,1327,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,0.95,5703,1538,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/MMLU-Pro/C2C,D1,1.0,6000,1748,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.05,65,0,0.0356479,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.1,142,2,0.0248611,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.15,216,5,0.0386509,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.2,282,10,0.162412,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.25,375,22,0.815169,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.3,447,30,0.956435,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.35,506,37,0.990816,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.4,572,50,0.999938,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.45,642,63,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.5,703,76,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.55,790,102,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.6,868,122,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.65,935,141,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.7,1007,161,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.75,1064,178,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.8,1110,199,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.85,1180,233,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.9,1243,264,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,0.95,1313,296,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,OFFICIAL,1.0,1366,328,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.05,65,1,0.157601,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.1,142,4,0.157173,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.15,216,8,0.243504,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.2,282,15,0.661784,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.25,375,32,0.998636,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.3,447,45,0.999996,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.35,506,57,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.4,572,74,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.45,642,91,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.5,703,105,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.55,790,133,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.6,868,154,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.65,935,175,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.7,1007,200,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.75,1064,220,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.8,1110,241,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.85,1180,275,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.9,1243,308,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,0.95,1313,340,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,D1,1.0,1366,372,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.05,65,2,0.362997,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.1,142,8,0.719083,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.15,216,21,0.998663,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.2,282,34,0.999999,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.25,375,67,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.3,447,102,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.35,506,135,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.4,572,176,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.45,642,217,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.5,703,250,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.55,790,310,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.6,868,362,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.65,935,407,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.7,1007,462,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.75,1064,502,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.8,1110,536,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.85,1180,579,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.9,1243,625,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,0.95,1313,666,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,OFFICIAL,1.0,1366,704,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.05,65,11,0.999918,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.1,142,29,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.15,216,50,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.2,282,81,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.25,375,125,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.3,447,169,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.35,506,211,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.4,572,255,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.45,642,298,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.5,703,336,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.55,790,398,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.6,868,451,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.65,935,497,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.7,1007,552,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.75,1064,592,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.8,1110,627,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.85,1180,671,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.9,1243,718,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,0.95,1313,761,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,D1,1.0,1366,799,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.05,18,1,0.773523,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.1,33,1,0.50365,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.15,50,2,0.540533,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.2,78,7,0.958932,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.25,108,11,0.992118,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.3,128,12,0.987934,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.35,140,14,0.995468,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.4,163,21,0.999976,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.45,182,23,0.999985,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.5,206,27,0.999998,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.55,234,33,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.6,263,41,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.65,289,52,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.7,315,59,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.75,341,66,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.8,362,80,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.85,378,92,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.9,392,99,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,0.95,422,113,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,OFFICIAL,1.0,448,129,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.05,18,2,0.941871,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.1,33,2,0.772807,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.15,50,6,0.988214,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.2,78,11,0.999515,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.25,108,19,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.3,128,23,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.35,140,30,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.4,163,39,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.45,182,41,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.5,206,45,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.55,234,54,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.6,263,63,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.65,289,78,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.7,315,87,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.75,341,94,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.8,362,108,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.85,378,121,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.9,392,128,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,0.95,422,143,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,D1,1.0,448,160,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.05,18,0,0.397214,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.1,33,0,0.184026,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.15,50,5,0.962224,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.2,78,9,0.994537,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.25,108,24,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.3,128,35,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.35,140,43,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.4,163,56,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.45,182,65,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.5,206,82,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.55,234,101,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.6,263,119,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.65,289,137,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.7,315,159,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.75,341,179,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.8,362,192,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.85,378,207,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.9,392,216,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,0.95,422,234,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,OFFICIAL,1.0,448,254,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,D1,0.05,18,1,0.773523,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,D1,0.1,33,1,0.50365,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,D1,0.15,50,8,0.999244,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,D1,0.2,78,18,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,D1,0.25,108,34,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,D1,0.3,128,46,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,D1,0.35,140,54,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
