pair,task,reference,score,q,threshold,N,n,k,p,CP,accepted,label
small,ARC,Text,learned_D,0.9,0.5289322531837363,448,417,210,1.0,0.579905159943205,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.95,0.5324500549055177,448,434,225,1.0,0.5929487495879713,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,1.0,Infinity,448,448,233,1.0,0.5933981303092569,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.05,0.5047171022812833,448,25,5,0.9987870386779027,0.5221577550164159,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.1,0.5104306096127594,448,46,13,0.9999999680966958,0.5187086175674078,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.15,0.515834607911754,448,80,25,0.999999999999992,0.48952161041177833,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.2,0.519870776760033,448,96,32,1.0,0.49489356595872386,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.25,0.5232279879477328,448,120,47,1.0,0.5365354178818738,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.3,0.5255485747149962,448,134,52,1.0,0.5249216910675589,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.35,0.5280936689188478,448,152,62,1.0,0.5362723152507971,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.4,0.5307083961300028,448,176,74,1.0,0.5395674376300168,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.45,0.5336566072117942,448,197,85,1.0,0.543907534109137,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.5,0.5361861181030767,448,218,95,1.0,0.5425569704923534,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.55,0.5398280010169222,448,247,111,1.0,0.5495352386080312,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.6,0.5432763697289225,448,284,136,1.0,0.5718592449373066,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.65,0.5461749222383869,448,310,154,1.0,0.5854370070422057,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.7,0.5486625395837574,448,329,163,1.0,0.5815273258501367,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.75,0.5514814986609448,448,350,178,1.0,0.5917660006396199,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.8,0.5557298213317161,448,375,198,1.0,0.6079103266014214,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.85,0.5583718142261365,448,385,205,1.0,0.6112167565323496,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.9,0.5638304957905214,448,412,224,1.0,0.6195129348669697,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,0.95,0.5705816082460541,448,430,236,1.0,0.6229157287877509,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,C2C,learned_D,1.0,Infinity,448,448,254,1.0,0.6389703440678307,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.05,0.06544978618624632,1366,79,0,0.017384604615803836,0.08372609881132642,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.1,0.07011126782477171,1366,132,0,0.0011468745040508369,0.05098576395752707,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.15,0.07361258920795717,1366,188,1,0.0007067316463860652,0.0480526838204854,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.2,0.07703257617313729,1366,249,2,0.0002828699440593419,0.04426886490975078,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.25,0.08051686084384331,1366,325,4,0.0002585875876890614,0.04477067949153525,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.3,0.08307916184658848,1366,380,6,0.00040960882929912964,0.046781425415328697,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.35,0.08614836532551169,1366,454,11,0.0044192974862344615,0.055462897713094816,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.4,0.08877346652614311,1366,527,13,0.0026411339337506366,0.053189507093452104,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.45,0.09124921560597997,1366,581,15,0.0026457381276919862,0.05302617492356853,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.5,0.09428394401285911,1366,643,18,0.004086038237162701,0.05423876365746787,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.55,0.09748868540822966,1366,709,24,0.024662228496444796,0.060282411238447915,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.6,0.10060263240834921,1366,779,30,0.07841479228101093,0.0646875440345514,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.65,0.10404623601403033,1366,849,39,0.3278776834738853,0.07250518032452906,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.7,0.10772473703441979,1366,920,43,0.3599800283446081,0.07225863017772491,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.75,0.11108057622555051,1366,990,51,0.6223228692571645,0.07690278722937806,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.8,0.11470266135181705,1366,1063,69,0.9868482046269593,0.09156686510618971,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.85,0.11984897005427914,1366,1142,86,0.9999084999236215,0.10243251549220185,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.9,0.12519989957761207,1366,1220,102,0.9999997241918529,0.11084104131573609,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,0.95,0.1343774087260634,1366,1282,114,0.9999999977157504,0.11606746500266031,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,Text,learned_D,1.0,Infinity,1366,1366,143,0.9999999999999999,0.1326098138082249,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.05,0.055366269254735805,1366,77,0,0.01926271979590453,0.08580474873991992,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.1,0.058866791218441836,1366,134,0,0.0010350542399058802,0.050244230835623696,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.15,0.06181166002021588,1366,187,1,0.000740334193519092,0.048304021003067805,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.2,0.06407766799325831,1366,250,1,3.818563361551744e-05,0.036331547311929266,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.25,0.06618648112653035,1366,315,2,1.4861766923659569e-05,0.03512932283374497,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.3,0.06820904252253802,1366,392,5,7.312819200801385e-05,0.041367200135177556,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.35,0.06967895664963021,1366,445,5,8.823134044718068e-06,0.03650385568373512,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.4,0.0714641315766455,1366,501,6,4.011432841303834e-06,0.03561944909859584,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.45,0.0731490153256699,1366,571,9,1.3896324446219154e-05,0.03920761733591215,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.5,0.07512663219693878,1366,636,11,1.3571475932985496e-05,0.039774887383719336,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.55,0.07698220411126118,1366,698,15,9.257330328741073e-05,0.04424212517317485,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.6,0.07935329341489834,1366,791,27,0.020232477826114127,0.05894618402874699,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.65,0.08155910298017886,1366,861,36,0.1523737163284758,0.06724670979126154,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.7,0.08349346542551482,1366,916,40,0.21312827926587313,0.06860065534457845,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.75,0.08558406194072787,1366,987,45,0.29213709727849335,0.0698602498274118,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.8,0.0879983995322029,1366,1059,58,0.7855032073157273,0.07978015390831493,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.85,0.0907052821013397,1366,1150,75,0.9905615460367598,0.0907671612818209,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.9,0.09346481987450195,1366,1211,94,0.999984797304234,0.10418982924105687,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,0.95,0.09870811136691596,1366,1277,105,0.9999995828080419,0.10861035000792355,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,OBQA,C2C,learned_D,1.0,Infinity,1366,1366,127,0.9999999999811713,0.11964723548538636,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.05,0.04447746082809148,448,18,0,0.3972143184582186,0.3187079309420387,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.1,0.04493970341837561,448,32,0,0.19371148445850117,0.19415781223851813,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.15,0.04539932620215288,448,57,0,0.05373354598274044,0.11413320958991735,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.2,0.04575793435690217,448,84,0,0.01345187565768352,0.07894468231051828,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.25,0.046100681920804264,448,110,0,0.0035448395440541825,0.06086662951401942,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.3,0.04641564726579762,448,135,0,0.0009833015279105866,0.04988149268185628,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.35,0.046761476044283275,448,161,0,0.0002591197115233064,0.04199790320446076,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.4,0.04707697235820313,448,193,0,5.019446397163835e-05,0.03515853694506462,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.45,0.04735824269108411,448,230,0,7.523660956553e-06,0.02958718796873824,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.5,0.04763969309761327,448,251,0,2.5622702110040836e-06,0.02714568666705725,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.55,0.04799357960720742,448,266,1,1.7806159770866356e-05,0.03417990905245182,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.6,0.048180417962477455,448,286,1,6.831205512469943e-06,0.03182401477969328,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.65,0.04847272994212569,448,308,1,2.3695429260233552e-06,0.02958117543117698,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.7,0.04879002767370225,448,329,3,4.807108805627238e-05,0.039100586703190006,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.75,0.04925162057011528,448,355,3,1.5712969241109147e-05,0.036277456567431206,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.8,0.049512720351894475,448,368,4,4.552305072043021e-05,0.03961613833934606,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.85,0.04996049093919733,448,385,4,2.2589109655915075e-05,0.03789138963587454,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.9,0.05049086658030989,448,401,7,0.000599154290240026,0.048177432641363205,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,0.95,0.05194002081736928,448,431,10,0.003867375091395951,0.05508208254242747,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,Text,learned_D,1.0,Infinity,448,448,12,0.010802134398183727,0.059318978439679634,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.05,0.04208554429636964,448,16,0,0.44012666865176575,0.35061836842378863,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.1,0.04268537548471267,448,36,0,0.15777921478822707,0.17459581473198155,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.15,0.04338880609969856,448,70,0,0.027583690436775065,0.0939694177546623,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.2,0.04380115653986356,448,84,0,0.01345187565768352,0.07894468231051828,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.25,0.044401365302518536,448,112,0,0.0031992176885088995,0.059812905122371106,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.3,0.04489858248817085,448,137,0,0.0008874296289393042,0.04917150208440416,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.35,0.04533257644751002,448,161,0,0.0002591197115233064,0.04199790320446076,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.4,0.04566506956768241,448,193,2,0.0031362502197902027,0.05680829375286417,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.45,0.04593021464440234,448,211,2,0.0014649705917229058,0.05206785754581187,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.5,0.046213656856613876,448,225,2,0.0008036086199153012,0.04889438122195201,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.55,0.046579240691645755,448,249,3,0.0013351071280941432,0.05141006478832571,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.6,0.04686943935956348,448,278,4,0.0016083921266808717,0.05219304245660285,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.65,0.047249153338723045,448,303,4,0.0006147229081133551,0.04796347431108279,True,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.7,0.047601904535818064,448,327,6,0.002663456917309682,0.05422374320697761,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.75,0.04801031556085678,448,352,7,0.003134645377519952,0.054763406515036125,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.8,0.04841269687168504,448,366,8,0.005034395491460269,0.056771928818342345,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.85,0.048824815018642775,448,386,9,0.006416711884857047,0.05766588693724973,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.9,0.049356479688751655,448,401,9,0.004102949586051729,0.05554574531231493,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,0.95,0.0508755040800572,448,431,12,0.01670375824033567,0.061617628048862165,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
large,ARC,C2C,learned_D,1.0,Infinity,448,448,21,0.43509867343301667,0.0860917822721633,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
