policy,q,threshold,n,k,p,accepted,frozen_q,label
large/MMLU-Pro/Text,0.85,0.184553861618042,5023,778,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.9,0.3017342686653137,5378,940,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.95,0.43861138820648193,5703,1119,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,1.0,Infinity,6000,1295,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.05,0.0,1442,9,1.9186834234091488e-21,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.1,0.0,1442,9,1.9186834234091488e-21,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.15,0.0,1442,9,1.9186834234091488e-21,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.2,0.0,1442,9,1.9186834234091488e-21,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.25,1.1920928955078125e-07,1542,9,2.062742937378755e-23,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.3,1.0728836059570312e-06,1817,24,2.1114560652310526e-17,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.35,7.808208465576172e-06,2105,45,1.1354143720844314e-11,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.4,3.838539123535156e-05,2358,75,1.012696335561767e-05,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.45,0.00016927719116210938,2654,118,0.10142845539277462,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.5,0.0007396936416625977,2948,186,0.9992922829561484,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.55,0.002475559711456299,3269,279,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.6,0.006694614887237549,3568,393,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.65,0.015587449073791504,3868,506,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.7,0.03456670045852661,4154,632,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.75,0.06479662656784058,4457,786,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.8,0.11920380592346191,4730,941,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.85,0.184553861618042,5023,1102,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.9,0.3017342686653137,5378,1327,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,0.95,0.43861138820648193,5703,1538,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/C2C,1.0,Infinity,6000,1748,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.05,0.0,601,7,3.164140331277832e-07,True,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.1,0.0,601,7,3.164140331277832e-07,True,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.15,0.0,601,7,3.164140331277832e-07,True,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.2,0.0,601,7,3.164140331277832e-07,True,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.25,0.0,601,7,3.164140331277832e-07,True,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.3,0.0,601,7,3.164140331277832e-07,True,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.35,0.0,601,7,3.164140331277832e-07,True,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.4,0.0,601,7,3.164140331277832e-07,True,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.45,0.0,601,7,3.164140331277832e-07,True,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.5,2.384185791015625e-07,665,10,1.5120047013892325e-06,True,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.55,1.3113021850585938e-06,739,19,0.0006941865963785939,True,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.6,6.139278411865234e-06,800,34,0.1873448688117782,False,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.65,3.540515899658203e-05,880,50,0.8427748666984409,False,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.7,0.0002611875534057617,959,72,0.9996797084595249,False,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.75,0.0011908411979675293,1019,89,0.9999997785199007,False,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.8,0.006693124771118164,1089,113,0.9999999999997655,False,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.85,0.023698091506958008,1155,143,1.0,False,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.9,0.09535020589828491,1219,173,1.0,False,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,0.95,0.22961032390594482,1293,208,1.0,False,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/OBQA/C2C q=.55,1.0,Infinity,1366,242,1.0,False,0.55,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.05,0.0,256,1,2.869604513945975e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.1,0.0,256,1,2.869604513945975e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.15,0.0,256,1,2.869604513945975e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.2,0.0,256,1,2.869604513945975e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
medium/ARC/C2C,0.25,0.0,256,1,2.869604513945975e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
