pair,dataset,reference,split,q,selected,cal_accepted,N,n_R,coverage,changed,conditional_risk,marginal_change,correct,accuracy,reference_correct,accuracy_diff_reference,best_fixed_correct,accuracy_diff_best_fixed,benefit,harm,neutral_change,risk_CP95_low,risk_CP95_high,identity
large,arc,C,cal,0.6,False,True,448,321,0.7165178571428571,2,0.006230529595015576,0.004464285714285714,404,0.9017857142857143,402,0.004464285714285714,408,-0.008928571428571397,2,0,0,0.0007554386842811592,0.022324394022762442,predeclared descriptive curve; no dev selection
large,arc,C,cal,0.65,False,True,448,321,0.7165178571428571,2,0.006230529595015576,0.004464285714285714,404,0.9017857142857143,402,0.004464285714285714,408,-0.008928571428571397,2,0,0,0.0007554386842811592,0.022324394022762442,predeclared descriptive curve; no dev selection
large,arc,C,cal,0.7,False,True,448,321,0.7165178571428571,2,0.006230529595015576,0.004464285714285714,404,0.9017857142857143,402,0.004464285714285714,408,-0.008928571428571397,2,0,0,0.0007554386842811592,0.022324394022762442,predeclared descriptive curve; no dev selection
large,arc,C,cal,0.75,False,True,448,338,0.7544642857142857,2,0.005917159763313609,0.004464285714285714,404,0.9017857142857143,402,0.004464285714285714,408,-0.008928571428571397,2,0,0,0.0007174005178587294,0.02121024944842629,predeclared descriptive curve; no dev selection
large,arc,C,cal,0.8,False,True,448,359,0.8013392857142857,2,0.005571030640668524,0.004464285714285714,404,0.9017857142857143,402,0.004464285714285714,408,-0.008928571428571397,2,0,0,0.0006753911599329521,0.019978568909683764,predeclared descriptive curve; no dev selection
large,arc,C,cal,0.85,False,True,448,385,0.859375,3,0.007792207792207792,0.006696428571428571,404,0.9017857142857143,402,0.004464285714285714,408,-0.008928571428571397,2,0,1,0.0016098323529744202,0.022602131553525848,predeclared descriptive curve; no dev selection
large,arc,C,cal,0.9,True,True,448,404,0.9017857142857143,7,0.017326732673267328,0.015625,408,0.9107142857142857,402,0.013392857142857142,408,0.0,6,0,1,0.006993907720796232,0.03537244710313863,predeclared descriptive curve; no dev selection
large,arc,C,cal,0.95,False,False,448,422,0.9419642857142857,11,0.026066350710900472,0.024553571428571428,405,0.9040178571428571,402,0.006696428571428571,408,-0.006696428571428603,6,3,2,0.013082472920343143,0.046160514469002815,predeclared descriptive curve; no dev selection
large,arc,C,cal,1.0,False,False,448,448,1.0,21,0.046875,0.046875,407,0.9084821428571429,402,0.011160714285714286,408,-0.0022321428571427937,10,5,6,0.029247127430963114,0.0707631197977109,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.05,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.1,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.15,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.2,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.25,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.3,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.35,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.4,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.45,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.5,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.55,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.6,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.65,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.7,False,True,299,217,0.725752508361204,1,0.004608294930875576,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011666512029039178,0.02540694002464814,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.75,False,True,299,226,0.7558528428093646,1,0.004424778761061947,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00011201942440121644,0.024405379299597255,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.8,False,True,299,233,0.7792642140468228,1,0.004291845493562232,0.0033444816053511705,265,0.8862876254180602,266,-0.0033444816053511705,274,-0.030100334448160515,0,1,0,0.00010865421680721745,0.023679354138554612,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.85,False,True,299,254,0.8494983277591973,2,0.007874015748031496,0.006688963210702341,266,0.8896321070234113,266,0.0,274,-0.026755852842809347,1,1,0,0.0009550063643227486,0.028152611969218477,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.9,True,True,299,270,0.903010033444816,3,0.011111111111111112,0.010033444816053512,267,0.8929765886287625,266,0.0033444816053511705,274,-0.02341137123745818,2,1,0,0.0022972658375898353,0.032126193689306796,predeclared descriptive curve; no dev selection
large,arc,C,dev,0.95,False,False,299,284,0.9498327759197325,6,0.02112676056338028,0.020066889632107024,269,0.8996655518394648,266,0.010033444816053512,274,-0.01672240802675584,4,1,1,0.007791679951283275,0.0454145300844301,predeclared descriptive curve; no dev selection
large,arc,C,dev,1.0,False,False,299,299,1.0,12,0.04013377926421405,0.04013377926421405,268,0.8963210702341137,266,0.006688963210702341,274,-0.02006688963210701,6,4,2,0.02090683674265958,0.06905568750433605,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.05,False,False,2100,105,0.05,17,0.1619047619047619,0.008095238095238095,1005,0.4785714285714286,993,0.005714285714285714,1113,-0.051428571428571435,14,2,1,0.09723833678999019,0.2465224267158945,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.1,False,False,2100,210,0.1,36,0.17142857142857143,0.017142857142857144,1000,0.47619047619047616,993,0.0033333333333333335,1113,-0.05380952380952386,19,12,5,0.12304866127735173,0.22934353223227408,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.15,False,False,2100,315,0.15,68,0.21587301587301588,0.03238095238095238,1008,0.48,993,0.007142857142857143,1113,-0.050000000000000044,34,19,15,0.17171217850415185,0.2654668926358994,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.2,False,False,2100,420,0.2,104,0.24761904761904763,0.049523809523809526,1007,0.4795238095238095,993,0.006666666666666667,1113,-0.05047619047619051,46,32,26,0.20705272265117006,0.29178218803186745,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.25,False,False,2100,525,0.25,148,0.2819047619047619,0.07047619047619047,997,0.4747619047619048,993,0.0019047619047619048,1113,-0.05523809523809525,55,51,42,0.2437862347708838,0.3224989813631079,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.3,False,False,2100,630,0.3,189,0.3,0.09,991,0.4719047619047619,993,-0.0009523809523809524,1113,-0.058095238095238144,63,65,61,0.264431129899285,0.33745558351624716,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.35,False,False,2100,735,0.35,232,0.31564625850340133,0.11047619047619048,993,0.47285714285714286,993,0.0,1113,-0.05714285714285716,79,79,74,0.2821626013359793,0.3506174535458063,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.4,False,False,2100,840,0.4,273,0.325,0.13,986,0.4695238095238095,993,-0.0033333333333333335,1113,-0.06047619047619052,87,94,92,0.2933918615035337,0.3578417310836287,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.45,False,False,2100,945,0.45,318,0.33650793650793653,0.15142857142857144,977,0.46523809523809523,993,-0.007619047619047619,1113,-0.0647619047619048,96,112,110,0.30640161452199516,0.367637277493678,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.5,False,False,2100,1050,0.5,371,0.35333333333333333,0.17666666666666667,968,0.46095238095238095,993,-0.011904761904761904,1113,-0.06904761904761908,107,132,132,0.3243900275226996,0.3831015821853509,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.55,False,False,2100,1155,0.55,424,0.3670995670995671,0.2019047619047619,957,0.45571428571428574,993,-0.017142857142857144,1113,-0.07428571428571429,119,155,150,0.33923690534194,0.395641094513852,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.6,False,False,2100,1260,0.6,473,0.3753968253968254,0.22523809523809524,951,0.45285714285714285,993,-0.02,1113,-0.07714285714285718,130,172,171,0.348580298993122,0.4027963101761828,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.65,False,False,2100,1365,0.65,533,0.3904761904761905,0.2538095238095238,937,0.4461904761904762,993,-0.02666666666666667,1113,-0.08380952380952383,141,197,195,0.36448868907522164,0.416936310069456,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.7,False,False,2100,1470,0.7,593,0.4034013605442177,0.2823809523809524,922,0.439047619047619,993,-0.03380952380952381,1113,-0.090952380952381,153,224,216,0.37819713967888385,0.4289923864839524,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.75,False,False,2100,1575,0.75,654,0.41523809523809524,0.31142857142857144,912,0.4342857142857143,993,-0.03857142857142857,1113,-0.09571428571428575,168,249,237,0.39076209162967257,0.44003068958865627,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.8,False,False,2100,1680,0.8,715,0.4255952380952381,0.3404761904761905,898,0.4276190476190476,993,-0.04523809523809524,1113,-0.1023809523809524,182,277,256,0.40180224452950686,0.4496486306242406,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.85,False,False,2100,1785,0.85,782,0.4380952380952381,0.37238095238095237,883,0.4204761904761905,993,-0.05238095238095238,1113,-0.10952380952380952,195,305,282,0.41491617223530664,0.4614781122236455,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.9,False,False,2100,1890,0.9,852,0.4507936507936508,0.4057142857142857,862,0.4104761904761905,993,-0.062380952380952384,1113,-0.11952380952380953,208,339,305,0.42818795409885135,0.4735522814842493,predeclared descriptive curve; no dev selection
small,obqa,T,fit,0.95,False,False,2100,1995,0.95,910,0.45614035087719296,0.43333333333333335,853,0.4061904761904762,993,-0.06666666666666667,1113,-0.12380952380952381,224,364,322,0.43411190295873897,0.47829789151701757,predeclared descriptive curve; no dev selection
small,obqa,T,fit,1.0,False,False,2100,2100,1.0,977,0.46523809523809523,0.46523809523809523,831,0.39571428571428574,993,-0.07714285714285714,1113,-0.13428571428571429,234,396,347,0.4437279543912945,0.48684540060091613,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.05,False,False,1366,65,0.04758418740849195,5,0.07692307692307693,0.0036603221083455345,621,0.4546120058565154,619,0.0014641288433382138,691,-0.051244509516837455,3,1,1,0.025448467019043023,0.170456290488925,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.1,False,False,1366,142,0.10395314787701318,19,0.13380281690140844,0.013909224011713031,616,0.45095168374816985,619,-0.0021961932650073207,691,-0.054904831625183004,6,9,4,0.08251979541196333,0.20104017463949223,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.15,False,False,1366,216,0.1581259150805271,35,0.16203703703703703,0.02562225475841874,618,0.45241581259150804,619,-0.0007320644216691069,691,-0.05344070278184482,13,14,8,0.11553481868556285,0.21808064754950224,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.2,False,False,1366,282,0.20644216691068815,55,0.1950354609929078,0.04026354319180088,619,0.45314787701317716,619,0.0,691,-0.0527086383601757,20,20,15,0.1504391270881654,0.24616889318696775,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.25,False,False,1366,375,0.2745241581259151,92,0.24533333333333332,0.06734992679355783,614,0.4494875549048316,619,-0.0036603221083455345,691,-0.056368960468521245,29,34,29,0.20261033579960433,0.2921284380958712,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.3,False,False,1366,447,0.32723279648609077,123,0.2751677852348993,0.09004392386530015,607,0.4443631039531479,619,-0.008784773060029283,691,-0.06149341142020498,35,47,41,0.2342543604736266,0.3190857399813974,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.35,False,False,1366,506,0.37042459736456806,155,0.30632411067193677,0.11346998535871157,609,0.4458272327964861,619,-0.007320644216691069,691,-0.06002928257686674,45,55,55,0.2664042439400682,0.34852438592592344,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.4,False,False,1366,572,0.41874084919472915,189,0.3304195804195804,0.1383601756954612,607,0.4443631039531479,619,-0.008784773060029283,691,-0.06149341142020498,56,68,65,0.2919605395420461,0.3706412729495516,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.45,False,False,1366,642,0.4699853587115666,211,0.32866043613707163,0.15446559297218154,595,0.4355783308931186,619,-0.017569546120058566,691,-0.07027818448023426,58,82,71,0.2924060118338345,0.3664995784808998,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.5,False,False,1366,703,0.5146412884333821,245,0.3485064011379801,0.17935578330893118,590,0.43191800878477304,619,-0.0212298682284041,691,-0.07393850658857981,68,97,80,0.3132709356293795,0.38501970024231813,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.55,False,False,1366,790,0.5783308931185944,294,0.3721518987341772,0.21522693997071743,580,0.424597364568082,619,-0.02855051244509517,691,-0.08125915080527085,78,117,99,0.3383428833136358,0.40691904407815277,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.6,False,False,1366,868,0.6354319180087847,323,0.3721198156682028,0.23645680819912152,571,0.41800878477306,619,-0.03513909224011713,691,-0.08784773060029283,82,130,111,0.33986809329735623,0.40524297718195335,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.65,False,False,1366,935,0.6844802342606149,354,0.3786096256684492,0.2591508052708638,566,0.4143484626647145,619,-0.038799414348462666,691,-0.09150805270863838,89,142,123,0.34740907569792884,0.41057751002763776,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.7,False,False,1366,1007,0.7371888726207906,392,0.38927507447864945,0.2869692532942899,564,0.4128843338213763,619,-0.04026354319180088,691,-0.09297218155197656,99,154,139,0.3590247112786074,0.42017479250428197,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.75,False,False,1366,1064,0.7789165446559297,426,0.40037593984962405,0.3118594436310395,567,0.4150805270863836,619,-0.03806734992679356,691,-0.09077598828696926,111,163,152,0.3707754498139591,0.43052905558994314,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.8,False,False,1366,1110,0.8125915080527086,447,0.4027027027027027,0.32723279648609077,560,0.40995607613469986,619,-0.04319180087847731,691,-0.09590043923865299,114,173,160,0.3736908945523386,0.43223166170756094,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.85,False,False,1366,1180,0.8638360175695461,488,0.4135593220338983,0.35724743777452417,558,0.4084919472913616,619,-0.04465592972181552,691,-0.09736456808199123,127,188,173,0.38528210687422765,0.44226846752254617,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.9,False,False,1366,1243,0.9099560761346999,522,0.41995172968624295,0.3821376281112738,547,0.40043923865300146,619,-0.0527086383601757,691,-0.1054172767203514,136,208,178,0.39232902070377035,0.44795397419416977,predeclared descriptive curve; no dev selection
small,obqa,T,cal,0.95,False,False,1366,1313,0.9612005856515373,562,0.428027418126428,0.41142020497803805,543,0.39751098096632503,619,-0.055636896046852125,691,-0.10834553440702782,144,220,198,0.40107000661810555,0.4553077241473809,predeclared descriptive curve; no dev selection
small,obqa,T,cal,1.0,False,False,1366,1366,1.0,598,0.4377745241581259,0.4377745241581259,534,0.39092240117130306,619,-0.06222547584187409,691,-0.1149341142020498,151,236,211,0.4112575533665934,0.4645597318661603,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.05,False,False,742,29,0.03908355795148248,2,0.06896551724137931,0.0026954177897574125,346,0.46630727762803237,346,0.0,366,-0.026954177897574094,0,0,2,0.008463962253001825,0.22766188994448616,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.1,False,False,742,67,0.09029649595687332,12,0.1791044776119403,0.016172506738544475,349,0.47035040431266845,346,0.004043126684636119,366,-0.022911051212938016,5,2,5,0.09611939959085301,0.2919634281725818,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.15,False,False,742,99,0.1334231805929919,23,0.23232323232323232,0.03099730458221024,347,0.46765498652291104,346,0.0013477088948787063,366,-0.02560646900269542,7,6,10,0.15333093776749318,0.32792851003011053,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.2,False,False,742,137,0.18463611859838275,32,0.23357664233576642,0.0431266846361186,345,0.46495956873315364,346,-0.0013477088948787063,366,-0.028301886792452824,9,10,13,0.16558219027655535,0.3134445716027565,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.25,False,False,742,187,0.25202156334231807,48,0.25668449197860965,0.0646900269541779,344,0.4636118598382749,346,-0.0026954177897574125,366,-0.029649595687331554,14,16,18,0.19572586717130677,0.32552871102643843,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.3,False,False,742,235,0.316711590296496,70,0.2978723404255319,0.09433962264150944,341,0.45956873315363883,346,-0.006738544474393531,366,-0.03369272237196763,20,25,25,0.24015998817594825,0.36076649633174,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.35,False,False,742,266,0.3584905660377358,81,0.30451127819548873,0.1091644204851752,342,0.4609164420485175,346,-0.005390835579514825,366,-0.03234501347708896,23,27,31,0.24978397234116972,0.36365648941459694,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.4,False,False,742,307,0.4137466307277628,102,0.3322475570032573,0.13746630727762804,339,0.4568733153638814,346,-0.009433962264150943,366,-0.036388140161725036,29,36,37,0.2797760867461259,0.38799390701970615,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.45,False,False,742,359,0.4838274932614555,126,0.35097493036211697,0.16981132075471697,335,0.45148247978436656,346,-0.014824797843665768,366,-0.0417789757412399,34,45,47,0.3016207293098392,0.4028104703431403,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.5,False,False,742,379,0.5107816711590296,137,0.36147757255936674,0.18463611859838275,337,0.45417789757412397,346,-0.012129380053908356,366,-0.039083557951482495,38,47,52,0.3130390993610262,0.41209874283488435,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.55,False,False,742,419,0.5646900269541779,154,0.36754176610978523,0.20754716981132076,335,0.45148247978436656,346,-0.014824797843665768,366,-0.0417789757412399,41,52,61,0.321262291429958,0.41570648878269356,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.6,False,False,742,457,0.6159029649595688,179,0.3916849015317287,0.24123989218328842,332,0.4474393530997305,346,-0.018867924528301886,366,-0.04582210242587598,45,59,75,0.34666556200944426,0.4381156213226498,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.65,False,False,742,503,0.6778975741239892,204,0.40556660039761433,0.2749326145552561,326,0.4393530997304582,346,-0.026954177897574125,366,-0.053908355795148244,51,71,82,0.3623287298172775,0.44992097448056473,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.7,False,False,742,544,0.7331536388140162,225,0.41360294117647056,0.3032345013477089,323,0.4353099730458221,346,-0.03099730458221024,366,-0.05795148247978438,56,79,90,0.3718665503082518,0.4562829065735848,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.75,False,False,742,583,0.7857142857142857,244,0.41852487135506006,0.3288409703504043,315,0.42452830188679247,346,-0.04177897574123989,366,-0.06873315363881399,59,90,95,0.3781238704818385,0.45975548994549303,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.8,False,False,742,609,0.8207547169811321,258,0.4236453201970443,0.3477088948787062,310,0.41778975741239893,346,-0.04851752021563342,366,-0.07547169811320753,61,97,100,0.38403193664064483,0.4640026036778265,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.85,False,False,742,641,0.8638814016172507,277,0.43213728549141966,0.37331536388140163,307,0.4137466307277628,346,-0.05256064690026954,366,-0.07951482479784366,66,105,106,0.39339746671984904,0.47150487880007863,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.9,False,False,742,669,0.9016172506738545,294,0.43946188340807174,0.39622641509433965,303,0.408355795148248,346,-0.057951482479784364,366,-0.08490566037735847,69,112,113,0.4014437483689617,0.47801633081515904,predeclared descriptive curve; no dev selection
small,obqa,T,dev,0.95,False,False,742,707,0.9528301886792453,315,0.44554455445544555,0.42452830188679247,292,0.3935309973045822,346,-0.07277628032345014,366,-0.09973045822102428,70,124,121,0.40849381127323975,0.4830515187397652,predeclared descriptive curve; no dev selection
small,obqa,T,dev,1.0,False,False,742,742,1.0,339,0.4568733153638814,0.4568733153638814,285,0.38409703504043125,346,-0.08221024258760108,366,-0.10916442048517522,75,136,128,0.42059009993930385,0.49350061230422243,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.05,False,False,2100,105,0.05,3,0.02857142857142857,0.0014285714285714286,1113,0.53,1113,0.0,1113,0.0,1,1,1,0.005931321957887032,0.08123193276839337,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.1,False,False,2100,210,0.1,11,0.05238095238095238,0.005238095238095238,1113,0.53,1113,0.0,1113,0.0,5,5,1,0.026435105090309184,0.09178957401920285,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.15,False,False,2100,315,0.15,20,0.06349206349206349,0.009523809523809525,1114,0.5304761904761904,1113,0.0004761904761904762,1113,0.0004761904761904079,8,7,5,0.03921044610985429,0.09635743571173462,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.2,False,False,2100,420,0.2,46,0.10952380952380952,0.021904761904761906,1111,0.5290476190476191,1113,-0.0009523809523809524,1113,-0.0009523809523809268,14,16,16,0.08130880512659108,0.14337843992192137,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.25,False,False,2100,525,0.25,87,0.1657142857142857,0.041428571428571426,1102,0.5247619047619048,1113,-0.005238095238095238,1113,-0.005238095238095264,23,34,30,0.13491251486603237,0.2003351183097777,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.3,False,False,2100,630,0.3,127,0.2015873015873016,0.060476190476190475,1095,0.5214285714285715,1113,-0.008571428571428572,1113,-0.008571428571428563,32,50,45,0.17092540911802187,0.23507539387126666,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.35,False,False,2100,735,0.35,171,0.23265306122448978,0.08142857142857143,1094,0.520952380952381,1113,-0.009047619047619047,1113,-0.009047619047619082,47,66,58,0.20255027528839242,0.2649185449582949,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.4,False,False,2100,840,0.4,214,0.25476190476190474,0.1019047619047619,1087,0.5176190476190476,1113,-0.012380952380952381,1113,-0.012380952380952381,56,82,76,0.22560369672228275,0.2856518962267847,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.45,False,False,2100,945,0.45,273,0.28888888888888886,0.13,1074,0.5114285714285715,1113,-0.018571428571428572,1113,-0.018571428571428572,65,104,104,0.2601573088640432,0.3189427055068776,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.5,False,False,2100,1050,0.5,325,0.30952380952380953,0.15476190476190477,1060,0.5047619047619047,1113,-0.025238095238095237,1113,-0.02523809523809528,76,129,120,0.2816518457801711,0.3384678905895549,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.55,False,False,2100,1155,0.55,391,0.3385281385281385,0.18619047619047618,1041,0.4957142857142857,1113,-0.03428571428571429,1113,-0.03428571428571431,91,163,137,0.3112452597179749,0.36663613288867514,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.6,False,False,2100,1260,0.6,455,0.3611111111111111,0.21666666666666667,1019,0.48523809523809525,1113,-0.04476190476190476,1113,-0.04476190476190478,97,191,167,0.33454309684328304,0.3883290198940017,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.65,False,False,2100,1365,0.65,517,0.37875457875457874,0.24619047619047618,1001,0.4766666666666667,1113,-0.05333333333333334,1113,-0.053333333333333344,108,220,189,0.3529396108382158,0.4050928004202467,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.7,False,False,2100,1470,0.7,582,0.39591836734693875,0.27714285714285714,979,0.4661904761904762,1113,-0.06380952380952382,1113,-0.06380952380952382,114,248,220,0.3708073672858038,0.421446158979044,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.75,False,False,2100,1575,0.75,655,0.4158730158730159,0.3119047619047619,950,0.4523809523809524,1113,-0.07761904761904762,1113,-0.07761904761904764,125,288,242,0.3913904616202627,0.44066978823968084,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.8,False,False,2100,1680,0.8,718,0.42738095238095236,0.3419047619047619,923,0.43952380952380954,1113,-0.09047619047619047,1113,-0.09047619047619049,135,325,258,0.4035721596992377,0.451443892243666,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.85,False,False,2100,1785,0.85,782,0.4380952380952381,0.37238095238095237,905,0.430952380952381,1113,-0.09904761904761905,1113,-0.09904761904761905,145,353,284,0.41491617223530664,0.4614781122236455,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.9,False,False,2100,1890,0.9,853,0.45132275132275135,0.4061904761904762,869,0.4138095238095238,1113,-0.11619047619047619,1113,-0.11619047619047623,153,397,303,0.42871388925003584,0.47408290269928466,predeclared descriptive curve; no dev selection
small,obqa,C,fit,0.95,False,False,2100,1995,0.95,929,0.4656641604010025,0.4423809523809524,856,0.4076190476190476,1113,-0.12238095238095238,1113,-0.12238095238095242,172,429,328,0.4435889559371156,0.48784042378572334,predeclared descriptive curve; no dev selection
small,obqa,C,fit,1.0,False,False,2100,2100,1.0,998,0.47523809523809524,0.47523809523809524,831,0.39571428571428574,1113,-0.13428571428571429,1113,-0.13428571428571429,182,464,352,0.45368850375732883,0.49685689860827437,predeclared descriptive curve; no dev selection
