name,B,repeat,subset_file,family,q,threshold,N,n_R,changed,conditional_risk,p_value,CP_upper_0_999,accepted,coverage,marginal_change,M,source_identity
R512_r3,512,3,subsets/R512_r3.json,R512_r3,0.85,0.1926904742886204,1366,1135,80,0.07048458149779736,0.9989325621604419,0.09701315967845728,False,0.8308931185944363,0.05856515373352855,100,new_test
R512_r3,512,3,subsets/R512_r3.json,R512_r3,0.9,0.19610540480874572,1366,1219,101,0.08285479901558655,0.9999995287290444,0.11000628315919701,False,0.8923865300146413,0.0739385065885798,100,new_test
R512_r3,512,3,subsets/R512_r3.json,R512_r3,0.95,0.20200729228673153,1366,1286,115,0.08942457231726283,0.9999999985706142,0.11658126821417733,False,0.9414348462664714,0.0841874084919473,100,new_test
R512_r3,512,3,subsets/R512_r3.json,R512_r3,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.05,0.185338848459772,1366,71,0,0.0,0.02620450591493631,0.09270925900953109,False,0.05197657393850659,0.0,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.1,0.1858440861241436,1366,115,1,0.008695652173913044,0.019344869557991074,0.07747822689527309,False,0.0841874084919473,0.0007320644216691069,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.15,0.18626928687754396,1366,187,6,0.03208556149732621,0.1698393316322852,0.09351424709730606,False,0.13689604685212298,0.004392386530014641,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.2,0.18657330839402442,1366,259,9,0.03474903474903475,0.16238333548035677,0.0851950085769736,False,0.18960468521229867,0.006588579795021962,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.25,0.18682667270224473,1366,338,15,0.04437869822485207,0.3760763211265851,0.09022728807103488,False,0.24743777452415813,0.010980966325036604,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.3,0.18702724215475341,1366,406,23,0.05665024630541872,0.7718794922692634,0.10107432916816224,False,0.2972181551976574,0.01683748169838946,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.35,0.18717192900242818,1366,463,29,0.06263498920086392,0.9085654372162735,0.10514966369616956,False,0.3389458272327965,0.0212298682284041,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.4,0.18733413624719175,1366,546,36,0.06593406593406594,0.9599327529523245,0.1052233182032744,False,0.39970717423133234,0.02635431918008785,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.45,0.18747933222476854,1366,625,42,0.0672,0.9766119980352416,0.10377071379841879,False,0.4575402635431918,0.03074670571010249,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.5,0.1875826986908501,1366,678,47,0.06932153392330384,0.9890083536243417,0.10461551526666055,False,0.49633967789165445,0.034407027818448024,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.55,0.18770760978954704,1366,752,54,0.07180851063829788,0.9963308076279949,0.10550888457616601,False,0.5505124450951684,0.03953147877013177,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.6,0.18784036425766015,1366,807,60,0.07434944237918216,0.998904562214314,0.10714925813355623,False,0.5907759882869692,0.043923865300146414,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.65,0.1879906282639916,1366,881,72,0.08172531214528944,0.9999756276971608,0.11407520431627557,False,0.6449487554904831,0.0527086383601757,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.7,0.1881342957087544,1366,958,89,0.09290187891440502,0.9999999860281771,0.12530669953816626,False,0.7013177159590044,0.06515373352855051,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.75,0.18826632759113582,1366,1035,97,0.09371980676328502,0.9999999977577267,0.1248732759022451,False,0.7576866764275256,0.07101024890190337,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.8,0.1884199886764545,1366,1113,107,0.09613656783468104,0.9999999999100074,0.12636066754124384,False,0.8147877013177159,0.07833089311859444,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.85,0.18856340502439684,1366,1171,112,0.09564474807856532,0.999999999952664,0.12498123991325023,False,0.8572474377745242,0.08199121522693997,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.9,0.1887769563238343,1366,1245,122,0.09799196787148594,0.9999999999985182,0.12662650192736172,False,0.9114202049780381,0.08931185944363104,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,0.95,0.18904970024909762,1366,1300,132,0.10153846153846154,0.999999999999985,0.1298903387907216,False,0.9516837481698389,0.09663250366032211,100,new_test
R32_r4,32,4,subsets/R32_r4.json,R32_r4,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.05,0.15887431841438548,1366,83,0,0.0,0.01415986911335107,0.07985679847161589,False,0.06076134699853587,0.0,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.1,0.15995649563659342,1366,121,0,0.0,0.002016305059763263,0.055489888660238795,False,0.08857979502196194,0.0,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.15,0.16079450538374407,1366,184,1,0.005434782608695652,0.0008509142762432504,0.049074056096355984,True,0.13469985358711567,0.0007320644216691069,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.2,0.16150184680405122,1366,243,2,0.00823045267489712,0.0003678302036808905,0.04534122310405563,True,0.17789165446559296,0.0014641288433382138,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.25,0.16211365355949603,1366,318,4,0.012578616352201259,0.00034124149498908406,0.04573947027474705,True,0.232796486090776,0.0029282576866764276,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.3,0.16268422405032867,1366,377,6,0.015915119363395226,0.0004567680921140569,0.04714772350683253,True,0.2759882869692533,0.004392386530014641,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.35,0.16317152312332106,1366,439,9,0.02050113895216401,0.0012612108894545088,0.05081289530933326,False,0.3213762811127379,0.006588579795021962,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.4,0.16370986383326336,1366,518,14,0.02702702702702703,0.0068655018336634815,0.05674993938514081,False,0.37920937042459735,0.010248901903367497,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.45,0.16417195476223778,1366,579,18,0.031088082901554404,0.01799836360088021,0.06014343222084989,False,0.4238653001464129,0.013177159590043924,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.5,0.16467488312029266,1366,647,25,0.03863987635239567,0.1051431634413276,0.06794314954999939,False,0.47364568081991215,0.018301610541727673,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.55,0.1651234980532481,1366,723,35,0.048409405255878286,0.46594678091192543,0.07818262524572717,False,0.5292825768667643,0.02562225475841874,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.6,0.16554987420878153,1366,794,36,0.04534005037783375,0.30746587714718887,0.07283881868638135,False,0.5812591508052709,0.02635431918008785,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.65,0.165926889535831,1366,856,45,0.052570093457943924,0.6709860195027849,0.08039343432989515,False,0.6266471449487555,0.03294289897510981,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.7,0.1663853736495795,1366,922,55,0.0596529284164859,0.9192663358406896,0.087625913066604,False,0.6749633967789166,0.04026354319180088,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.75,0.16688613425996945,1366,986,60,0.060851926977687626,0.9456417174565415,0.08798202201495309,False,0.7218155197657394,0.043923865300146414,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.8,0.16743800200258974,1366,1065,72,0.0676056338028169,0.9952242095276387,0.09465629009557311,False,0.7796486090775988,0.0527086383601757,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.85,0.16789787413549073,1366,1131,83,0.07338638373121131,0.9997334613123928,0.10038705601191351,False,0.8279648609077599,0.06076134699853587,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.9,0.16862490392897167,1366,1215,98,0.08065843621399177,0.9999978440049307,0.10757689237291579,False,0.8894582723279648,0.07174231332357248,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,0.95,0.1694916948885561,1366,1278,115,0.08998435054773082,0.9999999989981174,0.11729998875283217,False,0.9355783308931186,0.0841874084919473,100,new_test
R128_r4,128,4,subsets/R128_r4.json,R128_r4,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.05,0.15239291316979608,1366,70,0,0.0,0.027583690436775065,0.0939694177546623,False,0.05124450951683748,0.0,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.1,0.15671255326465627,1366,127,0,0.0,0.00148216949845813,0.05293899992277619,False,0.09297218155197658,0.0,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.15,0.15970140827953727,1366,177,1,0.005649717514124294,0.001176469321120666,0.05096994752628223,False,0.1295754026354319,0.0007320644216691069,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.2,0.16212735777933773,1366,240,2,0.008333333333333333,0.0004192859116961884,0.04589712020849467,True,0.17569546120058566,0.0014641288433382138,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.25,0.16460752013051605,1366,306,4,0.013071895424836602,0.0005468127522509081,0.04750154079915011,True,0.2240117130307467,0.0029282576866764276,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.3,0.16705417513300636,1366,377,5,0.013262599469496022,0.00013120967481040517,0.04298808315383139,True,0.2759882869692533,0.0036603221083455345,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.35,0.16919162579970703,1366,445,9,0.020224719101123594,0.0010409944458405966,0.05013834064669313,False,0.3257686676427526,0.006588579795021962,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.4,0.17133298368041328,1366,522,12,0.022988505747126436,0.001381537466381473,0.05103177941458432,False,0.3821376281112738,0.008784773060029283,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.45,0.17327250749369172,1366,574,13,0.02264808362369338,0.0006852543038469408,0.04889329973656202,True,0.42020497803806733,0.00951683748169839,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.5,0.17568353065583098,1366,658,22,0.03343465045592705,0.026225318557060305,0.06097660468751283,False,0.4816983894582723,0.016105417276720352,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.55,0.1777753994502005,1366,715,26,0.03636363636363636,0.05122124698103066,0.06335077524419909,False,0.5234260614934114,0.01903367496339678,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.6,0.17998021589833568,1366,784,31,0.039540816326530615,0.10046442127309221,0.06587317035349133,False,0.5739385065885798,0.022693997071742314,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.65,0.1822307679124857,1366,854,37,0.04332552693208431,0.20930986708566893,0.06922657987436702,False,0.6251830161054173,0.027086383601756955,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.7,0.18415458431238108,1366,904,40,0.04424778761061947,0.2400494122337654,0.06949915672213897,False,0.6617862371888726,0.029282576866764276,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.75,0.18656565436794337,1366,982,56,0.05702647657841141,0.8600767687529134,0.08354885733278658,False,0.718887262079063,0.040995607613469986,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.8,0.18927829914306904,1366,1059,65,0.061378659112370164,0.958138907977584,0.08751908225111042,False,0.7752562225475842,0.04758418740849195,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.85,0.19214376273127798,1366,1136,81,0.07130281690140845,0.9992763435019566,0.09793756708002127,False,0.8316251830161054,0.05929721815519766,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.9,0.19576521209233755,1366,1224,100,0.08169934640522876,0.9999990081588236,0.10864226701771279,False,0.8960468521229868,0.07320644216691069,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,0.95,0.20122938103427634,1366,1288,116,0.09006211180124224,0.9999999991850976,0.11727050346050638,False,0.9428989751098097,0.0849194729136164,100,new_test
R512_r4,512,4,subsets/R512_r4.json,R512_r4,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,100,new_test
