setting,q,threshold,n,k,p,CP999,accepted,deployable,label
small/ARC/Text,0.9,0.34250950813293457,319,139,1,0.523735,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.95,0.43796151876449585,342,152,1,0.529383,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,1.0,Infinity,365,168,1,0.542401,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.05,0.00011157989501953125,17,0,0.41812,0.333915,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.1,0.0004367232322692871,32,1,0.519962,0.254183,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.15,0.0012328028678894043,45,2,0.60766,0.225369,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.2,0.002542734146118164,71,8,0.991205,0.271303,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.25,0.004671871662139893,98,22,1,0.375954,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.3,0.006744503974914551,116,32,1,0.418812,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.35,0.009816467761993408,124,35,1,0.42063,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.4,0.014494717121124268,145,42,1,0.417373,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.45,0.02129054069519043,164,50,1,0.42539,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.5,0.02968961000442505,186,64,1,0.458602,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.55,0.04347580671310425,211,78,1,0.477636,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.6,0.06113743782043457,238,94,1,0.496873,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.65,0.0874868631362915,259,104,1,0.49921,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.7,0.1193498969078064,284,121,1,0.519398,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.75,0.1509310007095337,308,141,1,0.547296,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.8,0.22326356172561646,326,154,1,0.559231,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.85,0.272111713886261,337,164,1,0.571855,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.9,0.34250950813293457,349,171,1,0.573643,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,0.95,0.43796151876449585,373,186,1,0.579441,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,1.0,Infinity,397,203,1,0.589395,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.05,0.0,600,35,0.848453,0.0939048,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.1,0.0,600,35,0.848453,0.0939048,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.15,0.0,600,35,0.848453,0.0939048,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.2,0.0,600,35,0.848453,0.0939048,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.25,0.0,600,35,0.848453,0.0939048,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.3,0.0,600,35,0.848453,0.0939048,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.35,0.0,600,35,0.848453,0.0939048,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.4,0.0,600,35,0.848453,0.0939048,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.45,0.0,600,35,0.848453,0.0939048,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.5,2.384185791015625e-07,664,49,0.99692,0.110345,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.55,1.3113021850585938e-06,738,65,0.999995,0.124817,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.6,6.139278411865234e-06,798,87,1,0.147063,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.65,3.540515899658203e-05,878,103,1,0.154382,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.7,0.0002611875534057617,957,136,1,0.18001,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.75,0.0011908411979675293,1017,159,1,0.194272,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.8,0.006693124771118164,1087,188,1,0.210851,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.85,0.023698091506958008,1150,219,1,0.228419,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.9,0.09535020589828491,1213,256,1,0.24922,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,0.95,0.22961032390594482,1283,294,1,0.26717,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,1.0,Infinity,1350,332,1,0.28373,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.05,0.0,598,5,1.42814e-08,0.0272539,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.1,0.0,598,5,1.42814e-08,0.0272539,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.15,0.0,598,5,1.42814e-08,0.0272539,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.2,0.0,598,5,1.42814e-08,0.0272539,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.25,0.0,598,5,1.42814e-08,0.0272539,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.3,0.0,598,5,1.42814e-08,0.0272539,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.35,0.0,598,5,1.42814e-08,0.0272539,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.4,0.0,598,5,1.42814e-08,0.0272539,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.45,0.0,598,5,1.42814e-08,0.0272539,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.5,2.384185791015625e-07,662,8,1.1913e-07,0.0316416,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.55,1.3113021850585938e-06,734,15,3.03417e-05,0.0420964,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.6,6.139278411865234e-06,794,29,0.0435415,0.0619031,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.65,3.540515899658203e-05,870,41,0.38598,0.0735726,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.7,0.0002611875534057617,944,58,0.950627,0.0893536,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.75,0.0011908411979675293,1002,73,0.999316,0.101665,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.8,0.006693124771118164,1068,93,1,0.116852,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.85,0.023698091506958008,1125,114,1,0.131987,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.9,0.09535020589828491,1184,139,1,0.14891,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,0.95,0.22961032390594482,1249,165,1,0.16409,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/C2C,1.0,Infinity,1315,194,1,0.179919,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.05,0.0,256,12,0.48296,0.102498,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.1,0.0,256,12,0.48296,0.102498,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.15,0.0,256,12,0.48296,0.102498,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.2,0.0,256,12,0.48296,0.102498,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.25,0.0,256,12,0.48296,0.102498,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.3,0.0,256,12,0.48296,0.102498,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.35,0.0,256,12,0.48296,0.102498,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.4,0.0,256,12,0.48296,0.102498,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.45,0.0,256,12,0.48296,0.102498,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.5,0.0,256,12,0.48296,0.102498,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.55,0.0,256,12,0.48296,0.102498,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.6,3.5762786865234375e-07,290,16,0.714811,0.109289,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.65,2.86102294921875e-06,319,22,0.947948,0.123857,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.7,1.4424324035644531e-05,339,28,0.996184,0.138793,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.75,0.00010406970977783203,362,32,0.999243,0.143712,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.8,0.0007124543190002441,377,36,0.999911,0.150935,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.85,0.006693124771118164,397,43,0.999999,0.164461,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/Text,0.9,0.0388069748878479,415,53,1,0.185554,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
