setting,convention,q,threshold,n,k,p,CP999,accepted,label
small/OBQA/C2C,OFFICIAL,0.45,0.01766204833984375,642,191,1,0.355972,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.5,0.023335695266723633,703,210,1,0.354533,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.55,0.033761560916900635,790,265,1,0.389232,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.6,0.047892868518829346,868,310,1,0.408943,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.65,0.06818485260009766,935,351,1,0.425639,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.7,0.09768414497375488,1007,398,1,0.44392,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.75,0.1333599090576172,1064,438,1,0.459193,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.8,0.1825515627861023,1110,471,1,0.470969,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.85,0.23033851385116577,1180,512,1,0.479186,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.9,0.3213103413581848,1243,551,1,0.487442,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.95,0.43785351514816284,1313,591,1,0.493094,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,1.0,Infinity,1366,629,1,0.502623,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.05,0.00011157989501953125,18,4,0.998454,0.608344,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.1,0.0004367232322692871,33,5,0.994613,0.418622,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.15,0.0012328028678894043,50,9,0.999841,0.394093,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.2,0.002542734146118164,78,23,1,0.473371,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.25,0.004671871662139893,108,33,1,0.456124,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.3,0.006744503974914551,128,43,1,0.47491,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.35,0.009816467761993408,140,49,1,0.483065,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.4,0.014494717121124268,163,63,1,0.510215,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.45,0.02129054069519043,182,72,1,0.512594,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.5,0.02968961000442505,206,83,1,0.512761,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.55,0.04347580671310425,234,96,1,0.513218,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.6,0.06113743782043457,263,115,1,0.534329,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.65,0.0874868631362915,289,134,1,0.556043,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.7,0.1193498969078064,315,151,1,0.567625,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.75,0.1509310007095337,341,165,1,0.568617,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.8,0.22326356172561646,362,176,1,0.568394,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.85,0.272111713886261,378,190,1,0.582817,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.9,0.34250950813293457,392,195,1,0.576264,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,0.95,0.43796151876449585,422,214,1,0.582901,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,V2,1.0,Infinity,448,233,1,0.593398,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.05,0.00011157989501953125,18,1,0.773523,0.410513,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.1,0.0004367232322692871,33,2,0.772807,0.296254,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.15,0.0012328028678894043,50,5,0.962224,0.293314,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.2,0.002542734146118164,78,18,1,0.403616,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.25,0.004671871662139893,108,25,1,0.375791,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.3,0.006744503974914551,128,30,1,0.366053,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.35,0.009816467761993408,140,34,1,0.369077,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.4,0.014494717121124268,163,46,1,0.40166,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.45,0.02129054069519043,182,53,1,0.404409,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,OFFICIAL,0.5,0.02968961000442505,206,63,1,0.412655,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
